timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1630157400,Aug 28 2021 - 1:30pm,complete,N/A,Augsburg,Bayer Leverkusen,Benjamin Brand,3,0.00,1.00,1.38,1.67,1,4,5,3,1,2,"30","3,14,75,81",4,4,0,0,1,0,0,0,0,1,15,17,5,8,10,9,13,9,42,58,1.64,1.80,3.00,50,100,50,50,0,50,100,50,50,12.00,2.00,5.00,4.05,1.71,1.30,1.80,2.90,5.25,1.87,2.00,WWK Arena (Augsburg)
1630157400,Aug 28 2021 - 1:30pm,complete,N/A,Arminia Bielefeld,Eintracht Frankfurt,Bastian Dankert,3,1.00,0.00,0.89,1.56,1,1,2,1,0,1,"86","22",4,4,0,0,3,0,0,0,2,1,15,13,2,4,13,9,13,17,35,65,1.44,1.36,3.50,50,50,50,50,50,50,50,50,50,7.00,3.00,3.45,3.60,2.15,1.29,1.80,2.85,5.00,1.71,2.20,SchücoArena (Bielefeld)
1630157400,Aug 28 2021 - 1:30pm,complete,25000,Köln,Bochum,Benjamin Cortus,3,3.00,0.00,2.00,0.67,2,1,3,0,0,0,"82,90'1","90'4",5,5,2,0,1,0,2,0,0,1,25,12,8,2,17,10,12,21,71,29,2.70,1.09,2.50,50,50,50,50,0,50,100,50,50,6.00,8.00,1.80,4.05,4.45,1.25,1.67,2.60,4.45,1.67,2.30,RheinEnergieStadion (Köln)
1630168200,Aug 28 2021 - 4:30pm,complete,25000,Bayern München,Hertha BSC,Sven Jablonski,3,3.00,0.00,2.67,0.78,5,0,5,2,2,0,"6,35,49,70,84","",8,3,0,0,0,0,0,0,0,0,18,10,7,5,11,5,4,5,63,37,2.08,1.16,4.50,100,100,100,100,50,50,50,100,100,8.00,3.00,1.17,8.75,17.00,1.10,1.30,1.69,2.55,1.83,2.05,Allianz Arena (München)
1630243800,Aug 29 2021 - 1:30pm,complete,N/A,Union Berlin,Borussia M'gladbach,Felix Brych,3,1.00,0.00,2.00,0.56,2,1,3,2,2,0,"22,41","90'1",4,8,2,0,0,0,1,1,0,0,12,21,4,5,8,16,18,6,28,72,1.23,1.99,3.00,50,100,50,50,0,100,100,50,50,4.00,2.00,2.55,3.40,2.90,1.28,1.80,2.90,5.25,1.69,2.25,Stadion An der Alten Försterei (Berlin)
1630251000,Aug 29 2021 - 3:30pm,complete,12058,Wolfsburg,RB Leipzig,Tobias Stieler,3,3.00,0.00,1.11,0.50,1,0,1,0,0,0,"52","",7,7,4,0,2,0,1,3,2,0,9,12,2,2,7,10,13,17,47,53,0.95,1.20,1.00,0,0,0,0,0,0,100,0,0,16.00,2.00,3.40,3.45,2.25,1.29,1.80,2.85,5.50,1.74,2.15,VOLKSWAGEN ARENA (Wolfsburg)
1631367000,Sep 11 2021 - 1:30pm,complete,N/A,Bayer Leverkusen,Borussia Dortmund,Daniel Siebert,4,3.00,0.00,1.63,1.25,3,4,7,3,2,1,"9,45'1,55","37,49,71,77",4,3,4,0,3,0,0,4,1,2,12,16,6,8,6,8,9,11,42,58,1.34,1.86,3.50,50,100,100,50,0,50,100,100,100,17.00,8.00,3.20,3.80,2.20,1.17,1.47,2.10,3.30,1.43,3.00,BayArena (Leverkusen)
1631367000,Sep 11 2021 - 1:30pm,complete,N/A,Union Berlin,Augsburg,Martin Petersen,4,2.00,1.00,2.00,0.78,0,0,0,0,0,0,"","",6,4,1,0,2,0,1,0,1,1,17,17,7,8,10,9,10,12,60,40,1.84,1.95,1.25,50,50,25,0,0,50,50,0,25,3.50,4.00,1.71,3.95,5.25,1.32,1.87,3.05,5.75,1.87,2.00,Stadion An der Alten Försterei (Berlin)
1631367000,Sep 11 2021 - 1:30pm,complete,N/A,Freiburg,Köln,Harm Osmers,4,3.00,0.00,1.75,0.88,1,1,2,1,0,1,"89","33",4,2,1,0,2,1,0,1,0,3,13,16,5,6,8,10,15,10,54,46,1.50,1.83,4.00,100,100,100,50,50,0,50,100,100,4.00,2.00,2.35,3.50,3.15,1.28,1.77,2.75,4.85,1.67,2.30,Dreisamstadion (Freiburg im Breisgau)
1631367000,Sep 11 2021 - 1:30pm,complete,N/A,Hoffenheim,Mainz 05,Marco Fritz,4,1.00,0.00,2.13,0.75,0,2,2,1,0,1,"","21,77",4,5,2,0,1,0,1,1,0,1,10,13,0,6,10,7,14,11,65,35,0.97,1.49,3.00,50,100,50,50,0,50,100,0,100,13.00,4.00,2.25,3.60,3.30,1.25,1.67,2.55,4.35,1.61,2.40,PreZero Arena (Sinsheim)
